BuildingName,Year,Month,TotalUsage
BANKAMATİK HALKBANK (E-SYC19),2024.0,2.0,204.0
BANKAMATİK HALKBANK (E-SYC19),2024.0,3.0,265.0
BANKAMATİK HALKBANK (E-SYC19),2024.0,4.0,253.0
BANKAMATİK HALKBANK (E-SYC19),2024.0,5.0,355.0
BANKAMATİK HALKBANK (E-SYC19),2024.0,6.0,239.0
BANKAMATİK HALKBANK (E-SYC19),2024.0,7.0,205.0
BANKAMATİK HALKBANK (E-SYC19),2024.0,8.0,192.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,1.0,633.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,2.0,569.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,3.0,765.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,4.0,724.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,5.0,853.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,6.0,1299.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,7.0,934.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,8.0,1056.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,9.0,1025.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,10.0,1233.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,11.0,752.0
BANKAMATİK İŞBANKASI (E-SYC18),2022.0,12.0,882.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,1.0,1000.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,2.0,823.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,3.0,910.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,4.0,877.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,5.0,866.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,6.0,881.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,7.0,998.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,8.0,1283.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,9.0,1117.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,10.0,1370.0
BANKAMATİK İŞBANKASI (E-SYC18),2023.0,12.0,849.0
BANKAMATİK İŞBANKASI (E-SYC18),2024.0,1.0,1087.0
BANKAMATİK İŞBANKASI (E-SYC18),2024.0,2.0,920.0
BANKAMATİK İŞBANKASI (E-SYC18),2024.0,3.0,988.0
BANKAMATİK İŞBANKASI (E-SYC18),2024.0,4.0,689.0
BANKAMATİK İŞBANKASI (E-SYC18),2024.0,5.0,686.0
BANKAMATİK İŞBANKASI (E-SYC18),2024.0,6.0,623.0
BANKAMATİK İŞBANKASI (E-SYC18),2024.0,7.0,601.0
BANKAMATİK İŞBANKASI (E-SYC18),2024.0,8.0,418.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,1.0,3942.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,2.0,3341.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,3.0,3340.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,4.0,3341.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,5.0,3343.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,6.0,3290.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,7.0,3396.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,8.0,3117.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,9.0,2561.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,10.0,3100.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,11.0,3124.0
BAZ İSTASYONUTURKCEL (E-SYC08),2022.0,12.0,3295.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,1.0,3122.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,2.0,2950.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,3.0,2987.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,4.0,3102.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,5.0,3340.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,6.0,3968.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,7.0,3311.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,8.0,3347.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,9.0,3328.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,10.0,2656.0
BAZ İSTASYONUTURKCEL (E-SYC08),2023.0,12.0,1875.0
BAZ İSTASYONUTURKCEL (E-SYC08),2024.0,1.0,3301.0
BAZ İSTASYONUTURKCEL (E-SYC08),2024.0,2.0,2432.0
BAZ İSTASYONUTURKCEL (E-SYC08),2024.0,3.0,4316.0
BAZ İSTASYONUTURKCEL (E-SYC08),2024.0,4.0,4318.0
BAZ İSTASYONUTURKCEL (E-SYC08),2024.0,5.0,2973.0
BAZ İSTASYONUTURKCEL (E-SYC08),2024.0,6.0,3894.0
BAZ İSTASYONUTURKCEL (E-SYC08),2024.0,7.0,2357.0
BAZ İSTASYONUTURKCEL (E-SYC08),2024.0,8.0,2076.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,1.0,3408.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,2.0,3501.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,3.0,3460.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,4.0,3541.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,5.0,3687.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,6.0,3667.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,7.0,4188.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,8.0,3548.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,9.0,3478.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,10.0,3687.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,11.0,3598.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2022.0,12.0,3870.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,1.0,3684.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,2.0,3603.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,3.0,3608.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,4.0,3581.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,5.0,2689.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,6.0,2976.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,7.0,3017.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,8.0,3562.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,9.0,3211.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,10.0,2680.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2023.0,12.0,2174.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2024.0,1.0,3218.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2024.0,2.0,2954.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2024.0,3.0,3006.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2024.0,4.0,3952.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2024.0,5.0,4484.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2024.0,6.0,3680.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2024.0,7.0,3061.0
BAZ İSTASYONUTÜRKTLK (E-SYC09),2024.0,8.0,3038.0
BİLGİSAYAR KANTİN (E-SYC30),2022.0,1.0,382.0
BİLGİSAYAR KANTİN (E-SYC30),2022.0,2.0,363.0
BİLGİSAYAR KANTİN (E-SYC30),2022.0,3.0,232.0
BİLGİSAYAR KANTİN (E-SYC30),2022.0,4.0,377.0
BİLGİSAYAR KANTİN (E-SYC30),2022.0,5.0,287.0
BİLGİSAYAR KANTİN (E-SYC30),2022.0,6.0,333.0
BİLGİSAYAR KANTİN (E-SYC30),2022.0,10.0,379.0
BİLGİSAYAR KANTİN (E-SYC30),2022.0,11.0,178.0
BİLGİSAYAR KANTİN (E-SYC30),2022.0,12.0,162.0
BİLGİSAYAR KANTİN (E-SYC30),2023.0,1.0,185.0
BİLGİSAYAR KANTİN (E-SYC30),2023.0,2.0,236.0
BİLGİSAYAR KANTİN (E-SYC30),2023.0,3.0,274.0
BİLGİSAYAR KANTİN (E-SYC30),2023.0,4.0,263.0
BİLGİSAYAR KANTİN (E-SYC30),2023.0,5.0,239.0
BİLGİSAYAR KANTİN (E-SYC30),2023.0,6.0,240.0
BİLGİSAYAR KANTİN (E-SYC30),2023.0,7.0,617.0
BİLGİSAYAR KANTİN (E-SYC30),2023.0,10.0,648.0
BİLGİSAYAR KANTİN (E-SYC30),2023.0,12.0,1441.0
BİLGİSAYAR KANTİN (E-SYC30),2024.0,1.0,474.0
BİLGİSAYAR KANTİN (E-SYC30),2024.0,2.0,348.0
BİLGİSAYAR KANTİN (E-SYC30),2024.0,3.0,522.0
BİLGİSAYAR KANTİN (E-SYC30),2024.0,4.0,542.0
BİLGİSAYAR KANTİN (E-SYC30),2024.0,5.0,424.0
BİLGİSAYAR KANTİN (E-SYC30),2024.0,6.0,439.0
BİM (E-SYC33),2023.0,8.0,4162.0
BİM (E-SYC33),2023.0,9.0,4380.0
BİM (E-SYC33),2023.0,10.0,1680.0
BİM (E-SYC33),2023.0,12.0,3966.0
BİM (E-SYC33),2024.0,1.0,5686.0
BİM (E-SYC33),2024.0,2.0,7339.0
BİM (E-SYC33),2024.0,3.0,6714.0
BİM (E-SYC33),2024.0,4.0,6615.0
BİM (E-SYC33),2024.0,5.0,10441.0
BİM (E-SYC33),2024.0,6.0,11671.0
BİM (E-SYC33),2024.0,7.0,11350.0
BİM (E-SYC33),2024.0,8.0,13751.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,1.0,230.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,2.0,233.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,3.0,228.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,4.0,227.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,5.0,230.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,6.0,228.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,7.0,227.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,8.0,228.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,9.0,229.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,10.0,231.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,11.0,227.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2022.0,12.0,230.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,1.0,226.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,2.0,229.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,3.0,231.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,4.0,228.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,5.0,230.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,6.0,228.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,7.0,225.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,8.0,229.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,9.0,230.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,10.0,232.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2023.0,12.0,234.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2024.0,1.0,227.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2024.0,2.0,228.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2024.0,3.0,239.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2024.0,4.0,270.0
ÇEVRE BİNASI I2 BLOK(E-SYC05),2024.0,5.0,200.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,1.0,1695.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,2.0,561.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,3.0,1393.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,4.0,1039.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,5.0,884.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,6.0,650.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,7.0,550.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,8.0,3.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,9.0,3.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,10.0,1140.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,11.0,1498.0
ÇEVRE YEMEKHANESİ (E-SYC24),2022.0,12.0,1585.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,1.0,422.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,2.0,575.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,3.0,568.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,4.0,323.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,5.0,226.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,6.0,282.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,7.0,235.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,8.0,263.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,9.0,379.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,10.0,310.0
ÇEVRE YEMEKHANESİ (E-SYC24),2023.0,12.0,1300.0
ÇEVRE YEMEKHANESİ (E-SYC24),2024.0,1.0,230.0
ÇEVRE YEMEKHANESİ (E-SYC24),2024.0,2.0,505.0
ÇEVRE YEMEKHANESİ (E-SYC24),2024.0,3.0,465.0
ÇEVRE YEMEKHANESİ (E-SYC24),2024.0,4.0,528.0
ÇEVRE YEMEKHANESİ (E-SYC24),2024.0,5.0,475.0
ÇEVRE YEMEKHANESİ (E-SYC24),2024.0,6.0,584.0
ÇEVRE YEMEKHANESİ (E-SYC24),2024.0,7.0,2.0
ELEKTRONİK KANTİN (E-SYC29),2022.0,1.0,386.0
ELEKTRONİK KANTİN (E-SYC29),2022.0,2.0,208.0
ELEKTRONİK KANTİN (E-SYC29),2022.0,3.0,337.0
ELEKTRONİK KANTİN (E-SYC29),2022.0,4.0,339.0
ELEKTRONİK KANTİN (E-SYC29),2022.0,5.0,429.0
ELEKTRONİK KANTİN (E-SYC29),2022.0,6.0,807.0
ELEKTRONİK KANTİN (E-SYC29),2022.0,10.0,408.0
ELEKTRONİK KANTİN (E-SYC29),2022.0,11.0,345.0
ELEKTRONİK KANTİN (E-SYC29),2022.0,12.0,321.0
ELEKTRONİK KANTİN (E-SYC29),2023.0,1.0,671.0
ELEKTRONİK KANTİN (E-SYC29),2023.0,2.0,315.0
ELEKTRONİK KANTİN (E-SYC29),2023.0,3.0,800.0
ELEKTRONİK KANTİN (E-SYC29),2023.0,4.0,434.0
ELEKTRONİK KANTİN (E-SYC29),2023.0,5.0,363.0
ELEKTRONİK KANTİN (E-SYC29),2023.0,6.0,303.0
ELEKTRONİK KANTİN (E-SYC29),2023.0,10.0,151.0
ELEKTRONİK KANTİN (E-SYC29),2023.0,12.0,1573.0
ELEKTRONİK KANTİN (E-SYC29),2024.0,1.0,1290.0
ELEKTRONİK KANTİN (E-SYC29),2024.0,2.0,362.0
ELEKTRONİK KANTİN (E-SYC29),2024.0,3.0,836.0
ELEKTRONİK KANTİN (E-SYC29),2024.0,4.0,621.0
ELEKTRONİK KANTİN (E-SYC29),2024.0,5.0,737.0
ELEKTRONİK KANTİN (E-SYC29),2024.0,6.0,1.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,1.0,33.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,2.0,30.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,3.0,30.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,4.0,33.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,5.0,34.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,6.0,35.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,7.0,34.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,8.0,36.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,9.0,36.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,10.0,35.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,11.0,38.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2022.0,12.0,39.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,1.0,39.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,2.0,40.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,3.0,44.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,4.0,45.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,5.0,44.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,6.0,47.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,7.0,53.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,8.0,54.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,9.0,53.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,10.0,55.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2023.0,12.0,52.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2024.0,1.0,40.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2024.0,2.0,112.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2024.0,3.0,80.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2024.0,4.0,56.0
ELEKTRONİK MÜH N2BLOK (E-SYC06),2024.0,5.0,52.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,1.0,2773.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,2.0,1577.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,3.0,2131.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,4.0,2222.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,5.0,1270.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,6.0,693.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,7.0,517.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,8.0,874.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,9.0,800.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,10.0,793.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,11.0,663.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2022.0,12.0,826.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,1.0,1050.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,2.0,1099.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,3.0,908.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,4.0,2597.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,5.0,1285.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,6.0,901.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,7.0,747.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,8.0,702.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,9.0,760.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,10.0,814.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2023.0,12.0,1621.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2024.0,1.0,1100.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2024.0,2.0,3499.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2024.0,3.0,1568.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2024.0,4.0,465.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2024.0,5.0,822.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2024.0,6.0,676.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2024.0,7.0,913.0
FOTOKOPİ MERKEZİ J3 B (E-SYC10),2024.0,8.0,813.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,1.0,100.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,2.0,104.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,3.0,105.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,4.0,106.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,5.0,103.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,6.0,105.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,7.0,103.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,8.0,104.0
